가대리,0,0,0,NNP,지명,F,가대리,Compound,*,*,가대+리,가대/NNP/지명/1/1+가대리/Compound/지명/0/2+리/NNG/*/1/1
가덕,0,0,0,NNP,지명,T,가덕,*,*,*,*,*
가덕리,0,0,0,NNP,지명,F,가덕리,Compound,*,*,가덕+리,가덕/NNP/지명/1/1+가덕리/Compound/지명/0/2+리/NNG/*/1/1
가덕면,0,0,0,NNP,지명,T,가덕면,Compound,*,*,가덕+면,가덕/NNP/지명/1/1+가덕면/Compound/지명/0/2+면/NNG/*/1/1
가도,0,0,0,NNP,지명,F,가도,*,*,*,*,*
가도리,0,0,0,NNP,지명,F,가도리,Compound,*,*,가도+리,가도/NNP/지명/1/1+가도리/Compound/지명/0/2+리/NNG/*/1/1
가동,0,0,0,NNP,지명,T,가동,*,*,*,*,*
가동리,0,0,0,NNP,지명,F,가동리,Compound,*,*,가동+리,가동/NNP/지명/1/1+가동리/Compound/지명/0/2+리/NNG/*/1/1
가라피,0,0,0,NNP,지명,F,가라피,*,*,*,*,*
가라피리,0,0,0,NNP,지명,F,가라피리,Compound,*,*,가라피+리,가라피/NNP/지명/1/1+가라피리/Compound/지명/0/2+리/NNG/*/1/1
가락,0,0,0,NNP,지명,T,가락,*,*,*,*,*
가락동,0,0,0,NNP,지명,T,가락동,Compound,*,*,가락+동,가락/NNP/지명/1/1+가락동/Compound/지명/0/2+동/NNG/*/1/1
가락리,0,0,0,NNP,지명,F,가락리,Compound,*,*,가락+리,가락/NNP/지명/1/1+가락리/Compound/지명/0/2+리/NNG/*/1/1
가락본,0,0,0,NNP,지명,T,가락본,*,*,*,*,*
가락본동,0,0,0,NNP,지명,T,가락본동,Compound,*,*,가락본+동,가락본/NNP/지명/1/1+가락본동/Compound/지명/0/2+동/NNG/*/1/1
가란,0,0,0,NNP,지명,T,가란,*,*,*,*,*
가란리,0,0,0,NNP,지명,F,가란리,Compound,*,*,가란+리,가란/NNP/지명/1/1+가란리/Compound/지명/0/2+리/NNG/*/1/1
가람,0,0,0,NNP,지명,T,가람,*,*,*,*,*
가람동,0,0,0,NNP,지명,T,가람동,Compound,*,*,가람+동,가람/NNP/지명/1/1+가람동/Compound/지명/0/2+동/NNG/*/1/1
가래,0,0,0,NNP,지명,F,가래,*,*,*,*,*
가래리,0,0,0,NNP,지명,F,가래리,Compound,*,*,가래+리,가래/NNP/지명/1/1+가래리/Compound/지명/0/2+리/NNG/*/1/1
가려,0,0,0,NNP,지명,F,가려,*,*,*,*,*
가려리,0,0,0,NNP,지명,F,가려리,Compound,*,*,가려+리,가려/NNP/지명/1/1+가려리/Compound/지명/0/2+리/NNG/*/1/1
가례,0,0,0,NNP,지명,F,가례,*,*,*,*,*
가례리,0,0,0,NNP,지명,F,가례리,Compound,*,*,가례+리,가례/NNP/지명/1/1+가례리/Compound/지명/0/2+리/NNG/*/1/1
가례면,0,0,0,NNP,지명,T,가례면,Compound,*,*,가례+면,가례/NNP/지명/1/1+가례면/Compound/지명/0/2+면/NNG/*/1/1
가룡,0,0,0,NNP,지명,T,가룡,*,*,*,*,*
가룡리,0,0,0,NNP,지명,F,가룡리,Compound,*,*,가룡+리,가룡/NNP/지명/1/1+가룡리/Compound/지명/0/2+리/NNG/*/1/1
가류,0,0,0,NNP,지명,F,가류,*,*,*,*,*
가류리,0,0,0,NNP,지명,F,가류리,Compound,*,*,가류+리,가류/NNP/지명/1/1+가류리/Compound/지명/0/2+리/NNG/*/1/1
가륜,0,0,0,NNP,지명,T,가륜,*,*,*,*,*
가륜리,0,0,0,NNP,지명,F,가륜리,Compound,*,*,가륜+리,가륜/NNP/지명/1/1+가륜리/Compound/지명/0/2+리/NNG/*/1/1
가리,0,0,0,NNP,지명,F,가리,*,*,*,*,*
가리봉,0,0,0,NNP,지명,T,가리봉,*,*,*,*,*
가리봉동,0,0,0,NNP,지명,T,가리봉동,Compound,*,*,가리봉+동,가리봉/NNP/지명/1/1+가리봉동/Compound/지명/0/2+동/NNG/*/1/1
가리산,0,0,0,NNP,지명,T,가리산,*,*,*,*,*
가리산리,0,0,0,NNP,지명,F,가리산리,Compound,*,*,가리산+리,가리산/NNP/지명/1/1+가리산리/Compound/지명/0/2+리/NNG/*/1/1
가림,0,0,0,NNP,지명,T,가림,*,*,*,*,*
가림리,0,0,0,NNP,지명,F,가림리,Compound,*,*,가림+리,가림/NNP/지명/1/1+가림리/Compound/지명/0/2+리/NNG/*/1/1
가마,0,0,0,NNP,지명,F,가마,*,*,*,*,*
가마리,0,0,0,NNP,지명,F,가마리,Compound,*,*,가마+리,가마/NNP/지명/1/1+가마리/Compound/지명/0/2+리/NNG/*/1/1
가막,0,0,0,NNP,지명,T,가막,*,*,*,*,*
가막리,0,0,0,NNP,지명,F,가막리,Compound,*,*,가막+리,가막/NNP/지명/1/1+가막리/Compound/지명/0/2+리/NNG/*/1/1
가목,0,0,0,NNP,지명,T,가목,*,*,*,*,*
가목리,0,0,0,NNP,지명,F,가목리,Compound,*,*,가목+리,가목/NNP/지명/1/1+가목리/Compound/지명/0/2+리/NNG/*/1/1
가미,0,0,0,NNP,지명,F,가미,*,*,*,*,*
가미리,0,0,0,NNP,지명,F,가미리,Compound,*,*,가미+리,가미/NNP/지명/1/1+가미리/Compound/지명/0/2+리/NNG/*/1/1
가방,0,0,0,NNP,지명,T,가방,*,*,*,*,*
가방리,0,0,0,NNP,지명,F,가방리,Compound,*,*,가방+리,가방/NNP/지명/1/1+가방리/Compound/지명/0/2+리/NNG/*/1/1
가배,0,0,0,NNP,지명,F,가배,*,*,*,*,*
가배리,0,0,0,NNP,지명,F,가배리,Compound,*,*,가배+리,가배/NNP/지명/1/1+가배리/Compound/지명/0/2+리/NNG/*/1/1
가복,0,0,0,NNP,지명,T,가복,*,*,*,*,*
가복리,0,0,0,NNP,지명,F,가복리,Compound,*,*,가복+리,가복/NNP/지명/1/1+가복리/Compound/지명/0/2+리/NNG/*/1/1
가봉,0,0,0,NNP,지명,T,가봉,*,*,*,*,*
가봉리,0,0,0,NNP,지명,F,가봉리,Compound,*,*,가봉+리,가봉/NNP/지명/1/1+가봉리/Compound/지명/0/2+리/NNG/*/1/1
가북,0,0,0,NNP,지명,T,가북,*,*,*,*,*
가북면,0,0,0,NNP,지명,T,가북면,Compound,*,*,가북+면,가북/NNP/지명/1/1+가북면/Compound/지명/0/2+면/NNG/*/1/1
가사,0,0,0,NNP,지명,F,가사,*,*,*,*,*
가사도,0,0,0,NNP,지명,F,가사도,*,*,*,*,*
가사도리,0,0,0,NNP,지명,F,가사도리,Compound,*,*,가사도+리,가사도/NNP/지명/1/1+가사도리/Compound/지명/0/2+리/NNG/*/1/1
가사동,0,0,0,NNP,지명,T,가사동,Compound,*,*,가사+동,가사/NNP/지명/1/1+가사동/Compound/지명/0/2+동/NNG/*/1/1
가사리,0,0,0,NNP,지명,F,가사리,Compound,*,*,가사+리,가사/NNP/지명/1/1+가사리/Compound/지명/0/2+리/NNG/*/1/1
가산,0,0,0,NNP,지명,T,가산,*,*,*,*,*
가산동,0,0,0,NNP,지명,T,가산동,Compound,*,*,가산+동,가산/NNP/지명/1/1+가산동/Compound/지명/0/2+동/NNG/*/1/1
가산리,0,0,0,NNP,지명,F,가산리,Compound,*,*,가산+리,가산/NNP/지명/1/1+가산리/Compound/지명/0/2+리/NNG/*/1/1
가산면,0,0,0,NNP,지명,T,가산면,Compound,*,*,가산+면,가산/NNP/지명/1/1+가산면/Compound/지명/0/2+면/NNG/*/1/1
가상,0,0,0,NNP,지명,T,가상,*,*,*,*,*
가상리,0,0,0,NNP,지명,F,가상리,Compound,*,*,가상+리,가상/NNP/지명/1/1+가상리/Compound/지명/0/2+리/NNG/*/1/1
가선,0,0,0,NNP,지명,T,가선,*,*,*,*,*
가선리,0,0,0,NNP,지명,F,가선리,Compound,*,*,가선+리,가선/NNP/지명/1/1+가선리/Compound/지명/0/2+리/NNG/*/1/1
가성,0,0,0,NNP,지명,T,가성,*,*,*,*,*
가성리,0,0,0,NNP,지명,F,가성리,Compound,*,*,가성+리,가성/NNP/지명/1/1+가성리/Compound/지명/0/2+리/NNG/*/1/1
가송,0,0,0,NNP,지명,T,가송,*,*,*,*,*
가송리,0,0,0,NNP,지명,F,가송리,Compound,*,*,가송+리,가송/NNP/지명/1/1+가송리/Compound/지명/0/2+리/NNG/*/1/1
가수,0,0,0,NNP,지명,F,가수,*,*,*,*,*
가수동,0,0,0,NNP,지명,T,가수동,Compound,*,*,가수+동,가수/NNP/지명/1/1+가수동/Compound/지명/0/2+동/NNG/*/1/1
가수리,0,0,0,NNP,지명,F,가수리,Compound,*,*,가수+리,가수/NNP/지명/1/1+가수리/Compound/지명/0/2+리/NNG/*/1/1
가수원,0,0,0,NNP,지명,T,가수원,*,*,*,*,*
가수원동,0,0,0,NNP,지명,T,가수원동,Compound,*,*,가수원+동,가수원/NNP/지명/1/1+가수원동/Compound/지명/0/2+동/NNG/*/1/1
가술,0,0,0,NNP,지명,T,가술,*,*,*,*,*
가술리,0,0,0,NNP,지명,F,가술리,Compound,*,*,가술+리,가술/NNP/지명/1/1+가술리/Compound/지명/0/2+리/NNG/*/1/1
가시,0,0,0,NNP,지명,F,가시,*,*,*,*,*
가시리,0,0,0,NNP,지명,F,가시리,Compound,*,*,가시+리,가시/NNP/지명/1/1+가시리/Compound/지명/0/2+리/NNG/*/1/1
가신,0,0,0,NNP,지명,T,가신,*,*,*,*,*
가신리,0,0,0,NNP,지명,F,가신리,Compound,*,*,가신+리,가신/NNP/지명/1/1+가신리/Compound/지명/0/2+리/NNG/*/1/1
가실,0,0,0,NNP,지명,T,가실,*,*,*,*,*
가실리,0,0,0,NNP,지명,F,가실리,Compound,*,*,가실+리,가실/NNP/지명/1/1+가실리/Compound/지명/0/2+리/NNG/*/1/1
가아,0,0,0,NNP,지명,F,가아,*,*,*,*,*
가아리,0,0,0,NNP,지명,F,가아리,Compound,*,*,가아+리,가아/NNP/지명/1/1+가아리/Compound/지명/0/2+리/NNG/*/1/1
가안,0,0,0,NNP,지명,T,가안,*,*,*,*,*
가안리,0,0,0,NNP,지명,F,가안리,Compound,*,*,가안+리,가안/NNP/지명/1/1+가안리/Compound/지명/0/2+리/NNG/*/1/1
가암,0,0,0,NNP,지명,T,가암,*,*,*,*,*
가암리,0,0,0,NNP,지명,F,가암리,Compound,*,*,가암+리,가암/NNP/지명/1/1+가암리/Compound/지명/0/2+리/NNG/*/1/1
가야,0,0,0,NNP,지명,F,가야,*,*,*,*,*
가야곡,0,0,0,NNP,지명,T,가야곡,*,*,*,*,*
가야곡면,0,0,0,NNP,지명,T,가야곡면,Compound,*,*,가야곡+면,가야곡/NNP/지명/1/1+가야곡면/Compound/지명/0/2+면/NNG/*/1/1
가야동,0,0,0,NNP,지명,T,가야동,Compound,*,*,가야+동,가야/NNP/지명/1/1+가야동/Compound/지명/0/2+동/NNG/*/1/1
가야리,0,0,0,NNP,지명,F,가야리,Compound,*,*,가야+리,가야/NNP/지명/1/1+가야리/Compound/지명/0/2+리/NNG/*/1/1
가야면,0,0,0,NNP,지명,T,가야면,Compound,*,*,가야+면,가야/NNP/지명/1/1+가야면/Compound/지명/0/2+면/NNG/*/1/1
가야읍,0,0,0,NNP,지명,T,가야읍,Compound,*,*,가야+읍,가야/NNP/지명/1/1+가야읍/Compound/지명/0/2+읍/NNG/*/1/1
가양,0,0,0,NNP,지명,T,가양,*,*,*,*,*
가양동,0,0,0,NNP,지명,T,가양동,Compound,*,*,가양+동,가양/NNP/지명/1/1+가양동/Compound/지명/0/2+동/NNG/*/1/1
가양리,0,0,0,NNP,지명,F,가양리,Compound,*,*,가양+리,가양/NNP/지명/1/1+가양리/Compound/지명/0/2+리/NNG/*/1/1
가업,0,0,0,NNP,지명,T,가업,*,*,*,*,*
가업리,0,0,0,NNP,지명,F,가업리,Compound,*,*,가업+리,가업/NNP/지명/1/1+가업리/Compound/지명/0/2+리/NNG/*/1/1
가연,0,0,0,NNP,지명,T,가연,*,*,*,*,*
가연리,0,0,0,NNP,지명,F,가연리,Compound,*,*,가연+리,가연/NNP/지명/1/1+가연리/Compound/지명/0/2+리/NNG/*/1/1
가오,0,0,0,NNP,지명,F,가오,*,*,*,*,*
가오동,0,0,0,NNP,지명,T,가오동,Compound,*,*,가오+동,가오/NNP/지명/1/1+가오동/Compound/지명/0/2+동/NNG/*/1/1
가오리,0,0,0,NNP,지명,F,가오리,Compound,*,*,가오+리,가오/NNP/지명/1/1+가오리/Compound/지명/0/2+리/NNG/*/1/1
가오작,0,0,0,NNP,지명,T,가오작,*,*,*,*,*
가오작리,0,0,0,NNP,지명,F,가오작리,Compound,*,*,가오작+리,가오작/NNP/지명/1/1+가오작리/Compound/지명/0/2+리/NNG/*/1/1
가옥,0,0,0,NNP,지명,T,가옥,*,*,*,*,*
가옥리,0,0,0,NNP,지명,F,가옥리,Compound,*,*,가옥+리,가옥/NNP/지명/1/1+가옥리/Compound/지명/0/2+리/NNG/*/1/1
가용,0,0,0,NNP,지명,T,가용,*,*,*,*,*
가용리,0,0,0,NNP,지명,F,가용리,Compound,*,*,가용+리,가용/NNP/지명/1/1+가용리/Compound/지명/0/2+리/NNG/*/1/1
가우,0,0,0,NNP,지명,F,가우,*,*,*,*,*
가우도,0,0,0,NNP,지명,F,가우도,Compound,*,*,가우+도,가우/NNP/지명/1/1+가우도/Compound/지명/0/2+도/NNG/*/1/1
가운,0,0,0,NNP,지명,T,가운,*,*,*,*,*
가운동,0,0,0,NNP,지명,T,가운동,Compound,*,*,가운+동,가운/NNP/지명/1/1+가운동/Compound/지명/0/2+동/NNG/*/1/1
가운리,0,0,0,NNP,지명,F,가운리,Compound,*,*,가운+리,가운/NNP/지명/1/1+가운리/Compound/지명/0/2+리/NNG/*/1/1
가원,0,0,0,NNP,지명,T,가원,*,*,*,*,*
가원리,0,0,0,NNP,지명,F,가원리,Compound,*,*,가원+리,가원/NNP/지명/1/1+가원리/Compound/지명/0/2+리/NNG/*/1/1
가월,0,0,0,NNP,지명,T,가월,*,*,*,*,*
가월리,0,0,0,NNP,지명,F,가월리,Compound,*,*,가월+리,가월/NNP/지명/1/1+가월리/Compound/지명/0/2+리/NNG/*/1/1
가유,0,0,0,NNP,지명,F,가유,*,*,*,*,*
가유리,0,0,0,NNP,지명,F,가유리,Compound,*,*,가유+리,가유/NNP/지명/1/1+가유리/Compound/지명/0/2+리/NNG/*/1/1
가율,0,0,0,NNP,지명,T,가율,*,*,*,*,*
가율리,0,0,0,NNP,지명,F,가율리,Compound,*,*,가율+리,가율/NNP/지명/1/1+가율리/Compound/지명/0/2+리/NNG/*/1/1
가은,0,0,0,NNP,지명,T,가은,*,*,*,*,*
가은읍,0,0,0,NNP,지명,T,가은읍,Compound,*,*,가은+읍,가은/NNP/지명/1/1+가은읍/Compound/지명/0/2+읍/NNG/*/1/1
가을,0,0,0,NNP,지명,T,가을,*,*,*,*,*
가을리,0,0,0,NNP,지명,F,가을리,Compound,*,*,가을+리,가을/NNP/지명/1/1+가을리/Compound/지명/0/2+리/NNG/*/1/1
가음,0,0,0,NNP,지명,T,가음,*,*,*,*,*
가음동,0,0,0,NNP,지명,T,가음동,Compound,*,*,가음+동,가음/NNP/지명/1/1+가음동/Compound/지명/0/2+동/NNG/*/1/1
가음면,0,0,0,NNP,지명,T,가음면,Compound,*,*,가음+면,가음/NNP/지명/1/1+가음면/Compound/지명/0/2+면/NNG/*/1/1
가음정,0,0,0,NNP,지명,T,가음정,*,*,*,*,*
가음정동,0,0,0,NNP,지명,T,가음정동,Compound,*,*,가음정+동,가음정/NNP/지명/1/1+가음정동/Compound/지명/0/2+동/NNG/*/1/1
가의도,0,0,0,NNP,지명,F,가의도,*,*,*,*,*
가의도리,0,0,0,NNP,지명,F,가의도리,Compound,*,*,가의도+리,가의도/NNP/지명/1/1+가의도리/Compound/지명/0/2+리/NNG/*/1/1
가인,0,0,0,NNP,지명,T,가인,*,*,*,*,*
가인리,0,0,0,NNP,지명,F,가인리,Compound,*,*,가인+리,가인/NNP/지명/1/1+가인리/Compound/지명/0/2+리/NNG/*/1/1
가일,0,0,0,NNP,지명,T,가일,*,*,*,*,*
가일리,0,0,0,NNP,지명,F,가일리,Compound,*,*,가일+리,가일/NNP/지명/1/1+가일리/Compound/지명/0/2+리/NNG/*/1/1
가입,0,0,0,NNP,지명,T,가입,*,*,*,*,*
가입리,0,0,0,NNP,지명,F,가입리,Compound,*,*,가입+리,가입/NNP/지명/1/1+가입리/Compound/지명/0/2+리/NNG/*/1/1
가장,0,0,0,NNP,지명,T,가장,*,*,*,*,*
가장동,0,0,0,NNP,지명,T,가장동,Compound,*,*,가장+동,가장/NNP/지명/1/1+가장동/Compound/지명/0/2+동/NNG/*/1/1
가장리,0,0,0,NNP,지명,F,가장리,Compound,*,*,가장+리,가장/NNP/지명/1/1+가장리/Compound/지명/0/2+리/NNG/*/1/1
가재,0,0,0,NNP,지명,F,가재,*,*,*,*,*
가재동,0,0,0,NNP,지명,T,가재동,Compound,*,*,가재+동,가재/NNP/지명/1/1+가재동/Compound/지명/0/2+동/NNG/*/1/1
가재리,0,0,0,NNP,지명,F,가재리,Compound,*,*,가재+리,가재/NNP/지명/1/1+가재리/Compound/지명/0/2+리/NNG/*/1/1
가재월,0,0,0,NNP,지명,T,가재월,*,*,*,*,*
가재월리,0,0,0,NNP,지명,F,가재월리,Compound,*,*,가재월+리,가재월/NNP/지명/1/1+가재월리/Compound/지명/0/2+리/NNG/*/1/1
가전,0,0,0,NNP,지명,T,가전,*,*,*,*,*
가전리,0,0,0,NNP,지명,F,가전리,Compound,*,*,가전+리,가전/NNP/지명/1/1+가전리/Compound/지명/0/2+리/NNG/*/1/1
가정,0,0,0,NNP,지명,T,가정,*,*,*,*,*
가정동,0,0,0,NNP,지명,T,가정동,Compound,*,*,가정+동,가정/NNP/지명/1/1+가정동/Compound/지명/0/2+동/NNG/*/1/1
가정리,0,0,0,NNP,지명,F,가정리,Compound,*,*,가정+리,가정/NNP/지명/1/1+가정리/Compound/지명/0/2+리/NNG/*/1/1
가조,0,0,0,NNP,지명,F,가조,*,*,*,*,*
가조면,0,0,0,NNP,지명,T,가조면,Compound,*,*,가조+면,가조/NNP/지명/1/1+가조면/Compound/지명/0/2+면/NNG/*/1/1
가좌,0,0,0,NNP,지명,F,가좌,*,*,*,*,*
가좌동,0,0,0,NNP,지명,T,가좌동,Compound,*,*,가좌+동,가좌/NNP/지명/1/1+가좌동/Compound/지명/0/2+동/NNG/*/1/1
가좌리,0,0,0,NNP,지명,F,가좌리,Compound,*,*,가좌+리,가좌/NNP/지명/1/1+가좌리/Compound/지명/0/2+리/NNG/*/1/1
가주,0,0,0,NNP,지명,F,가주,*,*,*,*,*
가주동,0,0,0,NNP,지명,T,가주동,Compound,*,*,가주+동,가주/NNP/지명/1/1+가주동/Compound/지명/0/2+동/NNG/*/1/1
가중,0,0,0,NNP,지명,T,가중,*,*,*,*,*
가중리,0,0,0,NNP,지명,F,가중리,Compound,*,*,가중+리,가중/NNP/지명/1/1+가중리/Compound/지명/0/2+리/NNG/*/1/1
가증,0,0,0,NNP,지명,T,가증,*,*,*,*,*
가증리,0,0,0,NNP,지명,F,가증리,Compound,*,*,가증+리,가증/NNP/지명/1/1+가증리/Compound/지명/0/2+리/NNG/*/1/1
가지,0,0,0,NNP,지명,F,가지,*,*,*,*,*
가지리,0,0,0,NNP,지명,F,가지리,Compound,*,*,가지+리,가지/NNP/지명/1/1+가지리/Compound/지명/0/2+리/NNG/*/1/1
가진,0,0,0,NNP,지명,T,가진,*,*,*,*,*
가진리,0,0,0,NNP,지명,F,가진리,Compound,*,*,가진+리,가진/NNP/지명/1/1+가진리/Compound/지명/0/2+리/NNG/*/1/1
가차,0,0,0,NNP,지명,F,가차,*,*,*,*,*
가차리,0,0,0,NNP,지명,F,가차리,Compound,*,*,가차+리,가차/NNP/지명/1/1+가차리/Compound/지명/0/2+리/NNG/*/1/1
가창,0,0,0,NNP,지명,T,가창,*,*,*,*,*
가창리,0,0,0,NNP,지명,F,가창리,Compound,*,*,가창+리,가창/NNP/지명/1/1+가창리/Compound/지명/0/2+리/NNG/*/1/1
가창면,0,0,0,NNP,지명,T,가창면,Compound,*,*,가창+면,가창/NNP/지명/1/1+가창면/Compound/지명/0/2+면/NNG/*/1/1
가채,0,0,0,NNP,지명,F,가채,*,*,*,*,*
가채리,0,0,0,NNP,지명,F,가채리,Compound,*,*,가채+리,가채/NNP/지명/1/1+가채리/Compound/지명/0/2+리/NNG/*/1/1
가척,0,0,0,NNP,지명,T,가척,*,*,*,*,*
가척리,0,0,0,NNP,지명,F,가척리,Compound,*,*,가척+리,가척/NNP/지명/1/1+가척리/Compound/지명/0/2+리/NNG/*/1/1
가천,0,0,0,NNP,지명,T,가천,*,*,*,*,*
가천동,0,0,0,NNP,지명,T,가천동,Compound,*,*,가천+동,가천/NNP/지명/1/1+가천동/Compound/지명/0/2+동/NNG/*/1/1
가천리,0,0,0,NNP,지명,F,가천리,Compound,*,*,가천+리,가천/NNP/지명/1/1+가천리/Compound/지명/0/2+리/NNG/*/1/1
가천면,0,0,0,NNP,지명,T,가천면,Compound,*,*,가천+면,가천/NNP/지명/1/1+가천면/Compound/지명/0/2+면/NNG/*/1/1
가촌,0,0,0,NNP,지명,T,가촌,*,*,*,*,*
가촌리,0,0,0,NNP,지명,F,가촌리,Compound,*,*,가촌+리,가촌/NNP/지명/1/1+가촌리/Compound/지명/0/2+리/NNG/*/1/1
가춘,0,0,0,NNP,지명,T,가춘,*,*,*,*,*
가춘리,0,0,0,NNP,지명,F,가춘리,Compound,*,*,가춘+리,가춘/NNP/지명/1/1+가춘리/Compound/지명/0/2+리/NNG/*/1/1
가치,0,0,0,NNP,지명,F,가치,*,*,*,*,*
가치리,0,0,0,NNP,지명,F,가치리,Compound,*,*,가치+리,가치/NNP/지명/1/1+가치리/Compound/지명/0/2+리/NNG/*/1/1
가탑,0,0,0,NNP,지명,T,가탑,*,*,*,*,*
가탑리,0,0,0,NNP,지명,F,가탑리,Compound,*,*,가탑+리,가탑/NNP/지명/1/1+가탑리/Compound/지명/0/2+리/NNG/*/1/1
가태,0,0,0,NNP,지명,F,가태,*,*,*,*,*
가태리,0,0,0,NNP,지명,F,가태리,Compound,*,*,가태+리,가태/NNP/지명/1/1+가태리/Compound/지명/0/2+리/NNG/*/1/1
가파,0,0,0,NNP,지명,F,가파,*,*,*,*,*
가파리,0,0,0,NNP,지명,F,가파리,Compound,*,*,가파+리,가파/NNP/지명/1/1+가파리/Compound/지명/0/2+리/NNG/*/1/1
가평,0,0,0,NNP,지명,T,가평,*,*,*,*,*
가평군,0,0,0,NNP,지명,T,가평군,Compound,*,*,가평+군,가평/NNP/지명/1/1+가평군/Compound/지명/0/2+군/NNG/*/1/1
가평리,0,0,0,NNP,지명,F,가평리,Compound,*,*,가평+리,가평/NNP/지명/1/1+가평리/Compound/지명/0/2+리/NNG/*/1/1
가평읍,0,0,0,NNP,지명,T,가평읍,Compound,*,*,가평+읍,가평/NNP/지명/1/1+가평읍/Compound/지명/0/2+읍/NNG/*/1/1
가포,0,0,0,NNP,지명,F,가포,*,*,*,*,*
가포동,0,0,0,NNP,지명,T,가포동,Compound,*,*,가포+동,가포/NNP/지명/1/1+가포동/Compound/지명/0/2+동/NNG/*/1/1
가풍,0,0,0,NNP,지명,T,가풍,*,*,*,*,*
가풍리,0,0,0,NNP,지명,F,가풍리,Compound,*,*,가풍+리,가풍/NNP/지명/1/1+가풍리/Compound/지명/0/2+리/NNG/*/1/1
가학,0,0,0,NNP,지명,T,가학,*,*,*,*,*
