가브리엘강,0,0,0,NNP,지명,T,가브리엘강,Preanalysis,NNP,NNP,가브리엘+강,가브리엘/NNG/*/1/1+강/NNG/*/1/1
가사당령,0,0,0,NNP,지명,T,가사당령,*,*,*,*,*
가사리곶,0,0,0,NNP,지명,T,가사리곶,Preanalysis,NNP,NNP,가사리+곶,가사리/NNG/*/1/1+곶/NNG/*/1/1
가사산,0,0,0,NNP,지명,T,가사산,*,*,*,*,*
가산령,0,0,0,NNP,지명,T,가산령,*,*,*,*,*
가셔브룸산,0,0,0,NNP,지명,T,가셔브룸산,*,*,*,*,*
가수원역,0,0,0,NNP,*,T,가수원역,Compound,*,*,가수원+역,가수원/NNP/지명/1/1+가수원역/Compound/*/0/2+역/NNG/*/1/1
가순,0,0,0,NNP,지명,T,가순,*,*,*,*,*
가순분지,0,0,0,NNP,지명,F,가순분지,Preanalysis,NNP,NNP,가순+분지,가순/NNP/지명/1/1+분지/NNG/*/1/1
가순호,0,0,0,NNP,지명,F,가순호,Preanalysis,NNP,NNP,가순+호,가순/NNP/지명/1/1+호/NNG/*/1/1
가스미,0,0,0,NNP,지명,F,가스미,*,*,*,*,*
가스미가우라,0,0,0,NNP,지명,F,가스미가우라,*,*,*,*,*
가스미가우라호,0,0,0,NNP,지명,F,가스미가우라호,Preanalysis,NNP,NNP,가스미가우라+호,가스미가우라/NNP/지명/1/1+호/NNG/*/1/1
가스미구릉,0,0,0,NNP,지명,T,가스미구릉,Preanalysis,NNP,NNP,가스미+구릉,가스미/NNP/인명/1/1+구릉/NNG/*/1/1
가스유전,0,0,0,NNP,지명,T,가스유전,*,*,*,*,*
가스코뉴,0,0,0,NNP,지명,F,가스코뉴,*,*,*,*,*
가스코뉴만,0,0,0,NNP,지명,T,가스코뉴만,Preanalysis,NNP,NNP,가스코뉴+만,가스코뉴/NNP/지명/1/1+만/NNG/*/1/1
가스파르,0,0,0,NNP,지명,F,가스파르,*,*,*,*,*
가스파르해협,0,0,0,NNP,지명,T,가스파르해협,Preanalysis,NNP,NNP,가스파르+해협,가스파르/NNP/인명/1/1+해협/NNG/*/1/1
가스페,0,0,0,NNP,지명,F,가스페,*,*,*,*,*
가스페반도,0,0,0,NNP,지명,F,가스페반도,Preanalysis,NNP,NNP,가스페+반도,가스페/NNP/지명/1/1+반도/NNG/*/1/1
가스페해협,0,0,0,NNP,지명,T,가스페해협,Preanalysis,NNP,NNP,가스페+해협,가스페/NNP/지명/1/1+해협/NNG/*/1/1
가슬령,0,0,0,NNP,지명,T,가슬령,Compound,*,*,가슬+령,가슬/NNG/*/1/1+가슬령/Compound/*/0/2+령/NNG/*/1/1
가시강,0,0,0,NNP,지명,T,가시강,Preanalysis,NNP,NNP,가시+강,가시/NNG/*/1/1+강/NNG/*/1/1
가시와자키,0,0,0,NNP,지명,F,가시와자키,*,*,*,*,*
가시와자키평야,0,0,0,NNP,지명,F,가시와자키평야,Preanalysis,NNP,NNP,가시와자키+평야,가시와자키/NNP/지명/1/1+평야/NNG/*/1/1
가쓰라가와,0,0,0,NNP,지명,F,가쓰라가와,*,*,*,*,*
가쓰라가와강,0,0,0,NNP,지명,T,가쓰라가와강,Preanalysis,NNP,NNP,가쓰라가와+강,가쓰라가와/NNP/지명/1/1+강/NNG/*/1/1
가야산,0,0,0,NNP,지명,T,가야산,Compound,*,*,가야+산,가야/NNG/*/1/1+가야산/Compound/*/0/2+산/NNG/*/1/1
가야산맥,0,0,0,NNP,지명,T,가야산맥,*,*,*,*,*
가야시르샤,0,0,0,NNP,지명,F,가야시르샤,*,*,*,*,*
가야시르샤구릉,0,0,0,NNP,지명,T,가야시르샤구릉,Preanalysis,NNP,NNP,가야시르샤+구릉,가야시르샤/NNP/지명/1/1+구릉/NNG/*/1/1
가야역,0,0,0,NNP,*,T,가야역,Compound,*,*,가야+역,가야/NNP/지명/1/1+가야역/Compound/*/0/2+역/NNG/*/1/1
가양대교,0,0,0,NNP,지명,F,가양대교,Compound,*,*,가양+대교,가양/NNP/지명/1/1+가양대교/Compound/*/0/2+대교/NNG/*/1/1
가양역,0,0,0,NNP,*,T,가양역,Compound,*,*,가양+역,가양/NNP/지명/1/1+가양역/Compound/*/0/2+역/NNG/*/1/1
가어산,0,0,0,NNP,지명,T,가어산,Compound,*,*,가어+산,가어/NNG/*/1/1+가어산/Compound/*/0/2+산/NNG/*/1/1
가얼,0,0,0,NNP,지명,T,가얼,*,*,*,*,*
가에타,0,0,0,NNP,지명,F,가에타,*,*,*,*,*
가에타만,0,0,0,NNP,지명,T,가에타만,Preanalysis,NNP,NNP,가에타+만,가에타/NNP/지명/1/1+만/NNG/*/1/1
가에타반도,0,0,0,NNP,지명,F,가에타반도,Preanalysis,NNP,NNP,가에타+반도,가에타/NNP/지명/1/1+반도/NNG/*/1/1
가에타항,0,0,0,NNP,지명,T,가에타항,Preanalysis,NNP,NNP,가에타+항,가에타/NNP/지명/1/1+항/NNG/*/1/1
가오룽,0,0,0,NNP,지명,T,가오룽,*,*,*,*,*
가오룽반도,0,0,0,NNP,지명,F,가오룽반도,Preanalysis,NNP,NNP,가오룽+반도,가오룽/NNP/지명/1/1+반도/NNG/*/1/1
가오리궁,0,0,0,NNP,지명,T,가오리궁,*,*,*,*,*
가오리궁산,0,0,0,NNP,지명,T,가오리궁산,Preanalysis,NNP,NNP,가오리궁+산,가오리궁/NNP/지명/1/1+산/NNG/*/1/1
가오리궁산맥,0,0,0,NNP,지명,T,가오리궁산맥,Preanalysis,NNP,NNP,가오리궁+산맥,가오리궁/NNP/지명/1/1+산맥/NNG/*/1/1
가오미,0,0,0,NNP,지명,F,가오미,*,*,*,*,*
가오슝,0,0,0,NNP,지명,T,가오슝,*,*,*,*,*
가오슝항,0,0,0,NNP,지명,T,가오슝항,Preanalysis,NNP,NNP,가오슝+항,가오슝/NNP/지명/1/1+항/NNG/*/1/1
가오시호,0,0,0,NNP,지명,F,가오시호,*,*,*,*,*
가오유,0,0,0,NNP,지명,F,가오유,*,*,*,*,*
가오천,0,0,0,NNP,*,T,가오천,Compound,*,*,가오+천,가오/NNP/지명/1/1+가오천/Compound/*/0/2+천/NNG/*/1/1
가오타이,0,0,0,NNP,지명,F,가오타이,*,*,*,*,*
가오타이평원,0,0,0,NNP,지명,T,가오타이평원,Preanalysis,NNP,NNP,가오타이+평원,가오타이/NNP/지명/1/1+평원/NNG/*/1/1
가오핀,0,0,0,NNP,지명,T,가오핀,*,*,*,*,*
가오핀강,0,0,0,NNP,지명,T,가오핀강,Preanalysis,NNP,NNP,가오핀+강,가오핀/NNP/지명/1/1+강/NNG/*/1/1
가와고에,0,0,0,NNP,지명,F,가와고에,*,*,*,*,*
가와구치,0,0,0,NNP,지명,F,가와구치,*,*,*,*,*
가와구치호,0,0,0,NNP,지명,F,가와구치호,Preanalysis,NNP,NNP,가와구치+호,가와구치/NNP/인명/1/1+호/NNG/*/1/1
가와르,0,0,0,NNP,지명,F,가와르,*,*,*,*,*
가와르유전,0,0,0,NNP,지명,T,가와르유전,Preanalysis,NNP,NNP,가와르+유전,가와르/NNP/지명/1/1+유전/NNG/*/1/1
가왕도,0,0,0,NNP,지명,F,가왕도,*,*,*,*,*
가욕관,0,0,0,NNP,지명,T,가욕관,*,*,*,*,*
가우고원,0,0,0,NNP,지명,T,가우고원,Preanalysis,NNP,NNP,가우+고원,가우/NNG/*/1/1+고원/NNG/*/1/1
가우리상카르산,0,0,0,NNP,지명,T,가우리상카르산,*,*,*,*,*
가우리탈,0,0,0,NNP,지명,T,가우리탈,*,*,*,*,*
가우리탈호,0,0,0,NNP,지명,F,가우리탈호,Preanalysis,NNP,NNP,가우리탈+호,가우리탈/NNP/지명/1/1+호/NNG/*/1/1
가우어,0,0,0,NNP,지명,F,가우어,*,*,*,*,*
가우어반도,0,0,0,NNP,지명,F,가우어반도,Preanalysis,NNP,NNP,가우어+반도,가우어/NNP/지명/1/1+반도/NNG/*/1/1
가우하티,0,0,0,NNP,지명,F,가우하티,*,*,*,*,*
가워반도,0,0,0,NNP,지명,F,가워반도,Preanalysis,NNP,NNP,가워+반도,가워/NNP/인명/1/1+반도/NNG/*/1/1
가윌가르,0,0,0,NNP,지명,F,가윌가르,*,*,*,*,*
가윌가르구릉,0,0,0,NNP,지명,T,가윌가르구릉,Preanalysis,NNP,NNP,가윌가르+구릉,가윌가르/NNP/지명/1/1+구릉/NNG/*/1/1
가은산,0,0,0,NNP,지명,T,가은산,*,*,*,*,*
가은역,0,0,0,NNP,*,T,가은역,Compound,*,*,가은+역,가은/NNP/지명/1/1+가은역/Compound/*/0/2+역/NNG/*/1/1
가의도항,0,0,0,NNP,*,T,가의도항,Compound,*,*,가의도+항,가의도/NNP/지명/1/1+가의도항/Compound/*/0/2+항/NNG/*/1/1
가이샤,0,0,0,NNP,지명,F,가이샤,*,*,*,*,*
가이아나,0,0,0,NNP,지명,F,가이아나,*,*,*,*,*
가이핑,0,0,0,NNP,지명,T,가이핑,*,*,*,*,*
가인봉,0,0,0,NNP,지명,T,가인봉,Compound,*,*,가인+봉,가인/NNG/*/1/1+가인봉/Compound/*/0/2+봉/NNG/*/1/1
가인항,0,0,0,NNP,*,T,가인항,Compound,*,*,가인+항,가인/NNP/지명/1/1+가인항/Compound/*/0/2+항/NNG/*/1/1
가자,0,0,0,NNP,지명,F,가자,*,*,*,*,*
가자고원,0,0,0,NNP,지명,T,가자고원,Preanalysis,NNP,NNP,가자+고원,가자/NNG/*/1/1+고원/NNG/*/1/1
가자지구,0,0,0,NNP,지명,F,가자지구,Preanalysis,NNP,NNP,가자+지구,가자/NNG/*/1/1+지구/NNG/*/1/1
가잘,0,0,0,NNP,지명,T,가잘,*,*,*,*,*
가잘강,0,0,0,NNP,지명,T,가잘강,Preanalysis,NNP,NNP,가잘+강,가잘/NNP/지명/1/1+강/NNG/*/1/1
가장로,0,0,0,NNP,*,F,가장로,Compound,*,*,가장+로,가장/NNP/지명/1/1+가장로/Compound/*/0/2+로/NNG/*/1/1
가장천,0,0,0,NNP,지명,T,가장천,Compound,*,*,가장+천,가장/NNP/지명/1/1+가장천/Compound/*/0/2+천/NNG/*/1/1
가정역,0,0,0,NNP,*,T,가정역,Compound,*,*,가정+역,가정/NNP/지명/1/1+가정역/Compound/*/0/2+역/NNG/*/1/1
가정항,0,0,0,NNP,*,T,가정항,Compound,*,*,가정+항,가정/NNP/지명/1/1+가정항/Compound/*/0/2+항/NNG/*/1/1
가젤강,0,0,0,NNP,지명,T,가젤강,Preanalysis,NNP,NNP,가젤+강,가젤/NNG/*/1/1+강/NNG/*/1/1
가젤반도,0,0,0,NNP,지명,F,가젤반도,Preanalysis,NNP,NNP,가젤+반도,가젤/NNG/*/1/1+반도/NNG/*/1/1
가조도,0,0,0,NNP,지명,F,가조도,Compound,*,*,가조+도,가조/NNG/*/1/1+가조도/Compound/*/0/2+도/NNG/*/1/1
가좌역,0,0,0,NNP,*,T,가좌역,Compound,*,*,가좌+역,가좌/NNP/지명/1/1+가좌역/Compound/*/0/2+역/NNG/*/1/1
가즈니,0,0,0,NNP,지명,F,가즈니,*,*,*,*,*
가즈니주,0,0,0,NNP,지명,F,가즈니주,Preanalysis,NNP,NNP,가즈니+주,가즈니/NNP/지명/1/1+주/NNG/*/1/1
가즐리,0,0,0,NNP,지명,F,가즐리,*,*,*,*,*
가지구릉,0,0,0,NNP,지명,T,가지구릉,Preanalysis,NNP,NNP,가지+구릉,가지/NNG/*/1/1+구릉/NNG/*/1/1
가지산,0,0,0,NNP,지명,T,가지산,Compound,*,*,가지+산,가지/NNG/*/1/1+가지산/Compound/*/0/2+산/NNG/*/1/1
가지안,0,0,0,NNP,지명,T,가지안,*,*,*,*,*
가지안반도,0,0,0,NNP,지명,F,가지안반도,Preanalysis,NNP,NNP,가지안+반도,가지안/NNP/지명/1/1+반도/NNG/*/1/1
가지안테프,0,0,0,NNP,지명,F,가지안테프,*,*,*,*,*
가지푸르,0,0,0,NNP,지명,F,가지푸르,*,*,*,*,*
가진항,0,0,0,NNP,*,T,가진항,Compound,*,*,가진+항,가진/NNP/지명/1/1+가진항/Compound/*/0/2+항/NNG/*/1/1
가차도,0,0,0,NNP,지명,F,가차도,Compound,*,*,가차+도,가차/NNP/지명/1/1+가차도/Compound/*/0/2+도/NNG/*/1/1
가천역,0,0,0,NNP,*,T,가천역,Compound,*,*,가천+역,가천/NNP/지명/1/1+가천역/Compound/*/0/2+역/NNG/*/1/1
가천천,0,0,0,NNP,*,T,가천천,Compound,*,*,가천+천,가천/NNP/지명/1/1+가천천/Compound/*/0/2+천/NNG/*/1/1
가천항,0,0,0,NNP,*,T,가천항,Compound,*,*,가천+항,가천/NNP/지명/1/1+가천항/Compound/*/0/2+항/NNG/*/1/1
가치나,0,0,0,NNP,지명,F,가치나,*,*,*,*,*
가치령,0,0,0,NNP,지명,T,가치령,*,*,*,*,*
가치사란,0,0,0,NNP,지명,T,가치사란,*,*,*,*,*
